CustomerProductChargeID,CustomerID,AccountNumber,BillingReferenceID,ProductID,DefaultProductDescription,ChargeInstanceDescription,ChargeQuantity,ProductChargeFrequencyID,UnitCostToGCI,UnitChargeToCustomer,ChargeTaxTypeFlag,ChargeStartDate,ChargeEndDate,ChargeBilledUntil,AllowCreditBackFlag,CustomerCustomReference,ChargeInstanceCreateDate,ChargeInstanceCreateUser
601530,234206,DISCUSSY,1660369,5489,TempProductDuringCleanUp,SLA Claim Credit,1,0,0.00,-95.00,1,2016-08-22 00:00:00.000,NULL,2016-12-07 00:00:00.000,1,NULL,2016-11-11 09:06:10.017,CORP\louise.aldred
601531,234206,DISCUSSY,1660370,5489,TempProductDuringCleanUp,SLA Claim Credit,1,0,0.00,-72.50,1,2016-07-09 00:00:00.000,NULL,2016-12-07 00:00:00.000,1,NULL,2016-11-11 09:07:58.393,CORP\louise.aldred
601532,234206,DISCUSSY,1660370,5489,TempProductDuringCleanUp,SLA Claim Credit,1,0,0.00,-95.00,1,2016-09-13 00:00:00.000,NULL,2016-12-07 00:00:00.000,1,NULL,2016-11-11 09:08:59.390,CORP\louise.aldred
585025,234216,EVENT,1660420,5489,TempProductDuringCleanUp,11/04/16 Service Credit,1,0,0.00,-47.63,1,2016-04-11 00:00:00.000,NULL,2016-08-03 00:00:00.000,1,NULL,2016-07-19 09:40:45.300,GCICOM\Ksouthall
585026,234216,EVENT,1660420,5489,TempProductDuringCleanUp,15/06/16 Service Credit,1,0,0.00,-76.20,1,2016-06-15 00:00:00.000,NULL,2016-08-03 00:00:00.000,1,NULL,2016-07-19 09:40:48.763,GCICOM\Ksouthall
601643,234271,PETROL,1666683,5489,TempProductDuringCleanUp,Credit for early billing,1,0,1.00,-14.75,1,2016-06-30 00:00:00.000,NULL,2016-12-07 00:00:00.000,1,NULL,2016-11-17 09:47:44.220,CORP\natalie.blake
606398,234209,DOUBLEED,1684749,5489,TempProductDuringCleanUp,Overcharge,1,0,1.00,-295.79,1,2016-09-20 00:00:00.000,NULL,2017-01-09 00:00:00.000,1,NULL,2016-12-29 10:44:51.260,GCICOM\bmanager
606399,234209,DOUBLEED,1684748,5489,TempProductDuringCleanUp,Overcharged,1,0,1.00,-418.52,1,2016-09-20 00:00:00.000,NULL,2017-01-09 00:00:00.000,1,NULL,2016-12-29 10:46:14.770,GCICOM\bmanager
606093,234236,INTRALAN,1660542,5489,TempProductDuringCleanUp,IP Address,2,0,0.00,-25.00,1,2016-10-01 00:00:00.000,NULL,2017-01-09 00:00:00.000,1,NULL,2016-12-19 14:47:15.817,GCICOM\bmanager
572708,234203,D2NET,1660309,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2013-08-13 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:25.723,GCICOM\bmanager
572709,234203,D2NET,1660309,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2013-08-13 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:25.903,GCICOM\bmanager
572710,234203,D2NET,1660310,5487,TempProductDuringCleanUp,FTTC 8 20,1,1,45.00,45.00,1,2015-10-30 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:26.113,GCICOM\bmanager
572711,234203,D2NET,1660310,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2015-10-30 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:26.300,GCICOM\bmanager
572712,234203,D2NET,1660311,5487,TempProductDuringCleanUp,ADSL Premium Annex M,1,1,28.00,28.00,1,2013-11-29 00:00:00.000,2017-02-13 00:00:00.000,2017-02-13 00:00:00.000,1,NULL,2016-06-17 15:08:26.493,GCICOM\bmanager
572713,234203,D2NET,1660317,5487,TempProductDuringCleanUp,FTTC 80Mb 20Mb,1,1,55.00,55.00,1,2016-02-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:26.697,GCICOM\bmanager
572714,234203,D2NET,1660321,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-04-30 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:26.903,GCICOM\bmanager
572715,234203,D2NET,1660321,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.50,13.00,1,2014-04-30 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:27.093,GCICOM\bmanager
572716,234203,D2NET,1660328,5487,TempProductDuringCleanUp,30Mb 100Mb DIA National Ethernet,1,1,382.00,382.00,1,2016-01-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:27.290,GCICOM\bmanager
572717,234203,D2NET,1660328,5487,TempProductDuringCleanUp,Managed Router,1,1,25.00,25.00,1,2015-07-10 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 15:08:27.480,GCICOM\bmanager
572891,234203,D2NET,1661272,5487,TempProductDuringCleanUp,1Gb 1Gb P2P Ethernet,1,1,590.00,590.00,1,2016-02-29 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 16:39:35.567,GCICOM\bmanager
571615,234203,D2NET,1660308,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-20 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:08.610,GCICOM\bmanager
571616,234203,D2NET,1661232,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2016-02-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:08.960,GCICOM\bmanager
571617,234203,D2NET,1660312,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-20 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:09.453,GCICOM\bmanager
571618,234203,D2NET,1661149,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-10-01 00:00:00.000,2016-10-23 00:00:00.000,2016-10-23 00:00:00.000,1,NULL,2016-06-17 14:52:09.723,GCICOM\akoottungal
571619,234203,D2NET,1660313,5487,TempProductDuringCleanUp,ADSL Premium Annex M,1,1,28.00,28.00,1,2014-02-26 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:10.040,GCICOM\bmanager
571620,234203,D2NET,1660314,5487,TempProductDuringCleanUp,ADSL2Plus Premium,1,1,18.00,18.00,1,2015-04-21 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:10.423,GCICOM\bmanager
571621,234203,D2NET,1660314,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2015-04-21 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:10.650,GCICOM\bmanager
571622,234203,D2NET,1660315,5487,TempProductDuringCleanUp,ADSL Premium Annex M,1,1,28.00,28.00,1,2013-09-25 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:10.893,GCICOM\bmanager
571623,234203,D2NET,1661150,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2015-12-07 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:11.153,GCICOM\bmanager
571624,234203,D2NET,1661151,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:11.403,GCICOM\bmanager
571625,234203,D2NET,1660316,5487,TempProductDuringCleanUp,FTTC 40Mb 10Mb,1,1,45.00,45.00,1,2014-06-09 00:00:00.000,2016-10-23 00:00:00.000,2016-10-23 00:00:00.000,1,NULL,2016-06-17 14:52:11.633,GCICOM\akoottungal
571626,234203,D2NET,1661152,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-04 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:11.943,GCICOM\bmanager
571627,234203,D2NET,1661153,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-10-01 00:00:00.000,2017-02-28 00:00:00.000,2017-02-28 00:00:00.000,1,NULL,2016-06-17 14:52:12.427,GCICOM\bmanager
571628,234203,D2NET,1661154,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:12.783,GCICOM\bmanager
571629,234203,D2NET,1661155,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:13.520,GCICOM\bmanager
571630,234203,D2NET,1660318,5487,TempProductDuringCleanUp,FTTC 40 10,1,1,45.00,45.00,1,2016-01-12 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:13.783,GCICOM\bmanager
571631,234203,D2NET,1660318,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,13.00,13.00,1,2014-04-29 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:13.980,GCICOM\bmanager
571632,234203,D2NET,1661156,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-08 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:14.203,GCICOM\bmanager
571633,234203,D2NET,1660319,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-22 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:14.410,GCICOM\bmanager
571634,234203,D2NET,1661157,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-11 00:00:00.000,2016-06-12 00:00:00.000,2016-06-12 00:00:00.000,1,NULL,2016-06-17 14:52:14.620,GCICOM\akoottungal
571635,234203,D2NET,1660320,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2014-08-20 00:00:00.000,2016-11-30 00:00:00.000,2016-11-30 00:00:00.000,1,NULL,2016-06-17 14:52:14.837,GCICOM\akoottungal
571636,234203,D2NET,1660320,5487,TempProductDuringCleanUp,FTTC 80 20,1,1,35.00,35.00,1,2015-10-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:15.017,GCICOM\bmanager
571637,234203,D2NET,1660320,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2015-10-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:15.210,GCICOM\bmanager
572877,234204,DCANDER,1661264,5487,TempProductDuringCleanUp,Charge per 1kW,1,1,400.00,400.00,1,2014-11-28 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 16:39:32.653,GCICOM\bmanager
572878,234204,DCANDER,1661264,5487,TempProductDuringCleanUp,Charge per 1kW,1,1,400.00,400.00,1,2014-11-28 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 16:39:32.850,GCICOM\bmanager
571484,234204,DCANDER,1660218,5487,TempProductDuringCleanUp,10Mb 10Mb DIA Ethernet First Mile,1,1,215.00,215.00,1,2014-11-12 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:51:38.250,GCICOM\bmanager
571485,234204,DCANDER,1660218,5487,TempProductDuringCleanUp,Managed Service,1,1,45.00,45.00,1,2014-11-12 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:51:38.433,GCICOM\bmanager
571486,234204,DCANDER,1660218,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,35.00,35.00,1,2014-11-12 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:51:38.623,GCICOM\bmanager
571487,234204,DCANDER,1660219,5487,TempProductDuringCleanUp,CCTL Central Managed Firewall,1,1,55.00,55.00,1,2014-11-07 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:51:38.833,GCICOM\bmanager
571488,234204,DCANDER,1660220,5487,TempProductDuringCleanUp,20Mb 100Mb DIA National Ethernet,1,1,425.00,425.00,1,2015-12-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:51:39.037,GCICOM\bmanager
571489,234204,DCANDER,1660220,5487,TempProductDuringCleanUp,Managed Services,1,1,45.00,45.00,1,2015-12-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:51:39.213,GCICOM\bmanager
571490,234204,DCANDER,1660220,5487,TempProductDuringCleanUp,MPLS IPVPN Charge,1,1,35.00,35.00,1,2015-12-18 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:51:39.407,GCICOM\bmanager
572976,234212,EDMONDDE,1661318,5487,TempProductDuringCleanUp,40Mb 100Mb DIA National Ethernet,1,1,160.00,160.00,1,2015-04-10 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 16:39:52.983,GCICOM\bmanager
571759,234220,FSMACKEN,1660443,5487,TempProductDuringCleanUp,10Mb 10Mb DIA Ethernet First Mile,1,1,220.00,220.00,1,2016-01-26 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:47.747,GCICOM\bmanager
572605,234228,HORIZON,1661028,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2013-10-02 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:22.260,GCICOM\bmanager
572606,234228,HORIZON,1661028,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2013-10-02 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:22.510,GCICOM\bmanager
572607,234228,HORIZON,1661029,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2013-10-16 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:22.787,GCICOM\bmanager
572608,234228,HORIZON,1661029,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2013-10-16 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:23.030,GCICOM\bmanager
572609,234228,HORIZON,1661030,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2013-11-25 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:23.293,GCICOM\bmanager
572610,234228,HORIZON,1661030,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2013-11-25 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:23.523,GCICOM\bmanager
572611,234228,HORIZON,1661031,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2013-10-18 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:23.780,GCICOM\bmanager
572612,234228,HORIZON,1661031,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2013-10-18 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:24.013,GCICOM\bmanager
572613,234228,HORIZON,1661032,5487,TempProductDuringCleanUp,PSTN Line Rental,1,3,28.50,39.00,1,2013-10-03 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:24.277,GCICOM\akoottungal
572614,234228,HORIZON,1661033,5487,TempProductDuringCleanUp,FTTC 40Mb 10Mb,1,1,45.00,45.00,1,2015-05-29 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:24.550,GCICOM\bmanager
572615,234228,HORIZON,1661033,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.50,13.00,1,2013-10-25 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:24.810,GCICOM\bmanager
572616,234228,HORIZON,1661034,5487,TempProductDuringCleanUp,FTTC 80Mb 20Mb,1,1,55.00,55.00,1,2015-04-29 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:25.070,GCICOM\bmanager
572617,234228,HORIZON,1661034,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.50,10.00,1,2013-11-04 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:25.317,GCICOM\bmanager
572618,234228,HORIZON,1661035,5487,TempProductDuringCleanUp,FTTC 80Mb 20Mb,1,1,55.00,55.00,1,2015-04-29 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:25.577,GCICOM\bmanager
572619,234228,HORIZON,1661035,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,9.50,13.00,1,2013-11-13 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:25.813,GCICOM\bmanager
572620,234228,HORIZON,1661036,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2013-11-20 00:00:00.000,2017-01-19 00:00:00.000,2017-01-19 00:00:00.000,1,NULL,2016-06-17 14:56:26.067,GCICOM\bmanager
572621,234228,HORIZON,1661036,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2013-11-20 00:00:00.000,2017-01-19 00:00:00.000,2017-01-19 00:00:00.000,1,NULL,2016-06-17 14:56:26.300,GCICOM\bmanager
572622,234228,HORIZON,1661037,5487,TempProductDuringCleanUp,ADSL Premium,1,1,18.00,18.00,1,2013-11-11 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:26.563,GCICOM\bmanager
572623,234228,HORIZON,1661037,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2013-11-11 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,1,NULL,2016-06-17 14:56:26.800,GCICOM\bmanager
572624,234228,HORIZON,1661038,5487,TempProductDuringCleanUp,ADSL 2Plus Premium,1,1,18.00,18.00,1,2014-02-01 00:00:00.000,2017-01-19 00:00:00.000,2017-01-19 00:00:00.000,1,NULL,2016-06-17 14:56:27.063,GCICOM\bmanager
572625,234228,HORIZON,1661038,5487,TempProductDuringCleanUp,PSTN Line Rental,1,1,10.00,10.00,1,2013-10-31 00:00:00.000,2017-01-19 00:00:00.000,2017-01-19 00:00:00.000,1,NULL,2016-06-17 14:56:27.297,GCICOM\bmanager
572890,234202,CUSTOMCO,1661355,5487,TempProductDuringCleanUp,100Mb Ethernet Point to Point,1,1,775.00,775.00,1,2015-03-02 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 16:39:35.357,GCICOM\bmanager
571613,234202,CUSTOMCO,1660307,5487,TempProductDuringCleanUp,10Mb 10Mb DIA Ethernet First Mile,1,1,245.00,245.00,1,2014-02-21 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:08.157,GCICOM\bmanager
571614,234202,CUSTOMCO,1660307,5487,TempProductDuringCleanUp,Managed Service,1,1,25.00,25.00,1,2014-02-21 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:08.360,GCICOM\bmanager
571720,234210,DRAW,1660411,5487,TempProductDuringCleanUp,10Mb 10Mb DIA Ethernet First Mile,1,1,269.00,269.00,1,2015-08-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:38.180,GCICOM\bmanager
609496,234218,FOCUS,1712275,5487,TempProductDuringCleanUp,30Mb National Ethernet Rental,1,1,272.56,365.00,1,2017-01-26 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,,2017-01-31 10:57:19.923,CORP\louise.aldred
609497,234218,FOCUS,1712275,5487,TempProductDuringCleanUp,Managed Firewall Rental FW315,1,1,30.00,45.00,1,2017-01-26 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,,2017-01-31 10:57:20.027,CORP\louise.aldred
609498,234218,FOCUS,1712275,5487,TempProductDuringCleanUp,Managed Switch Rental S5700,1,1,20.00,35.00,1,2017-01-26 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,,2017-01-31 10:57:20.120,CORP\louise.aldred
597310,234218,FOCUS,1661407,5487,TempProductDuringCleanUp,Managed WAP,10,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:19:17.560,GCICOM\bmanager
597311,234218,FOCUS,1661408,5487,TempProductDuringCleanUp,Managed WAP,8,1,20.50,20.50,1,2016-07-15 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:20:52.120,GCICOM\bmanager
597312,234218,FOCUS,1661410,5487,TempProductDuringCleanUp,Managed WAP,2,1,20.50,20.50,1,2016-07-15 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:26:43.097,GCICOM\bmanager
597313,234218,FOCUS,1661406,5487,TempProductDuringCleanUp,Managed WAP,5,1,20.50,20.50,1,2016-07-15 00:00:00.000,2017-03-15 00:00:00.000,2017-03-15 00:00:00.000,1,NULL,2016-10-27 11:27:52.240,GCICOM\bmanager
597314,234218,FOCUS,1661396,5487,TempProductDuringCleanUp,Managed WAP,7,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:29:59.943,GCICOM\bmanager
597315,234218,FOCUS,1661397,5487,TempProductDuringCleanUp,Managed WAP,9,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:31:41.840,GCICOM\bmanager
597316,234218,FOCUS,1661420,5487,TempProductDuringCleanUp,Managed WAP,23,1,20.50,20.50,1,2016-07-15 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:32:40.623,GCICOM\bmanager
597317,234218,FOCUS,1661421,5487,TempProductDuringCleanUp,Managed WAP,14,1,20.50,20.50,1,2016-08-05 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:34:17.910,GCICOM\bmanager
597318,234218,FOCUS,1661399,5487,TempProductDuringCleanUp,Managed WAP,9,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:35:40.723,GCICOM\bmanager
597319,234218,FOCUS,1661405,5487,TempProductDuringCleanUp,Managed Wap,7,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:37:59.077,GCICOM\bmanager
597324,234218,FOCUS,1661426,5487,TempProductDuringCleanUp,Managed WAP,1,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:42:39.113,GCICOM\bmanager
597325,234218,FOCUS,1661413,5487,TempProductDuringCleanUp,Managed WAP,15,1,20.50,20.50,1,2016-07-15 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:43:44.103,GCICOM\bmanager
597326,234218,FOCUS,1661394,5487,TempProductDuringCleanUp,Managed WAP,22,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:44:49.593,GCICOM\bmanager
597328,234218,FOCUS,1661424,5487,TempProductDuringCleanUp,Managed WAP,11,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:46:01.427,GCICOM\bmanager
597330,234218,FOCUS,1661411,5487,TempProductDuringCleanUp,Managed WAP,6,1,20.50,20.50,1,2016-07-15 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:47:05.637,GCICOM\bmanager
597331,234218,FOCUS,1661416,5487,TempProductDuringCleanUp,Managed WAP,17,1,20.50,20.50,1,2016-08-05 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:48:09.530,GCICOM\bmanager
597332,234218,FOCUS,1661403,5487,TempProductDuringCleanUp,Managed WAP,10,1,20.50,20.50,1,2016-07-14 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 11:49:13.260,GCICOM\bmanager
597292,234218,FOCUS,1661395,5487,TempProductDuringCleanUp,100Mb National Ethernet,1,1,358.95,610.00,1,2016-08-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 10:22:59.467,GCICOM\bmanager
597294,234218,FOCUS,1661396,5487,TempProductDuringCleanUp,100Mb National Ethernet,1,1,945.29,1098.33,1,2016-08-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 10:22:59.697,GCICOM\bmanager
597296,234218,FOCUS,1661397,5487,TempProductDuringCleanUp,100Mb National Ethernet,1,1,358.95,872.20,1,2016-08-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 10:22:59.927,GCICOM\bmanager
597298,234218,FOCUS,1661424,5487,TempProductDuringCleanUp,100Mb National Ethernet,1,1,310.42,728.00,1,2016-08-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 10:23:00.147,GCICOM\bmanager
597300,234218,FOCUS,1661404,5487,TempProductDuringCleanUp,100Mb National Ethernet,1,1,668.50,1177.00,1,2016-08-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 10:23:00.357,GCICOM\bmanager
597302,234218,FOCUS,1661405,5487,TempProductDuringCleanUp,100Mb National Ethernet,1,1,1018.96,1645.00,1,2016-08-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 10:23:00.577,GCICOM\bmanager
597359,234218,FOCUS,1685943,5487,TempProductDuringCleanUp,Managed WAP,9,1,0.00,20.50,1,2016-07-15 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 12:28:57.080,GCICOM\bmanager
597365,234218,FOCUS,1661394,5487,TempProductDuringCleanUp,100Mb National Ethernet,1,1,891.18,1380.00,1,2016-08-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-10-27 12:34:13.490,GCICOM\bmanager
602564,234218,FOCUS,1702093,5487,TempProductDuringCleanUp,10Mb National Ethernet,1,1,529.83,925.00,1,2016-10-04 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,,2016-11-29 11:30:52.750,GCICOM\bmanager
572889,234200,CONSIL,1661271,5487,TempProductDuringCleanUp,ADSL Premium Double play,1,1,30.50,30.50,1,2013-01-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 16:39:35.143,GCICOM\bmanager
571607,234200,CONSIL,1660303,5487,TempProductDuringCleanUp,ADSL Premium Double play,1,1,30.50,30.50,1,2013-01-01 00:00:00.000,NULL,2017-03-31 00:00:00.000,1,NULL,2016-06-17 14:52:06.727,GCICOM\bmanager
