NumberRangeMapID,NumberRange,NumberRangeClassification,NumberRangeBespokeFlag,NumberRangeType,NumberRangeSource,NumberRangeStartDate,NumberRangeEndDate
513197,2343777,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513198,2343778,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513199,2343929,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513200,2343948,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513201,2343976,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513202,2343977,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513203,2344229,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513204,2344248,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513205,2344249,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513206,2344250,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513207,2344251,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513208,2344266,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513209,2344329,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513210,2344628,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513211,2344629,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513212,2344648,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513213,2344649,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513214,2344650,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513215,2344651,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513216,2344652,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513217,2344666,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513218,2344829,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513219,2344888,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513220,2345229,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513221,2345329,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513222,2345350,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513223,2345448,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513224,2345529,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513225,2345629,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513226,2345648,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513227,2345748,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513228,2346229,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513229,2346237,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513230,2346238,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513231,2346239,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513232,2346429,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513233,2346431,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513234,2346432,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513235,2346433,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513236,2346443,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513237,2346529,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513238,2346929,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513239,2346937,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513240,2346938,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513241,2347023,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513242,2347025,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513243,2347026,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513244,2347027,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513245,2347329,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513246,2347629,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513247,2347637,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513248,2347638,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513249,2347639,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513250,2348229,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513251,2348244,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513252,2348248,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513253,2348249,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513254,2348255,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513255,2348343,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513256,2348348,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513257,2348366,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513258,2348429,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513259,2348430,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513260,2348448,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513261,2348449,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513262,2348450,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513263,2348451,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513264,2348452,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513265,2348455,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513266,2348457,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513267,2348466,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513268,2348493,NIGERIA.GLOBACOM,0,GCI_INTL,5,2016-08-01,NULL
513269,2348494,NIGERIA.GLOBACOM,0,GCI_INTL,5,2016-08-01,NULL
513270,2348529,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513271,2348548,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513272,2348566,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513273,2348729,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513274,2348766,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513275,2348777,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513276,2348829,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513277,2348848,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513278,2348866,NIGERIA.VISAFONE,0,GCI_INTL,5,2016-08-01,NULL
513279,2349668,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513280,2349669,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513281,2349670,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513282,2349671,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513283,2349672,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513284,2349673,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513285,2349674,NIGERIA.OTHER.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513286,2349780,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513287,2349781,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513288,2349782,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513289,2349783,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513290,2349784,NIGERIA.MULTILINKS,0,GCI_INTL,5,2016-08-01,NULL
513291,2349903,NIGERIA.GLOBACOM,0,GCI_INTL,5,2016-08-01,NULL
513292,2349904,NIGERIA.GLOBACOM,0,GCI_INTL,5,2016-08-01,NULL
513293,2372420,CAMEROON.CDMA,0,GCI_INTL,5,2016-08-01,NULL
513294,2372421,CAMEROON.CDMA,0,GCI_INTL,5,2016-08-01,NULL
513295,2372424,CAMEROON.CDMA,0,GCI_INTL,5,2016-08-01,NULL
513296,2372425,CAMEROON.CDMA,0,GCI_INTL,5,2016-08-01,NULL
513297,2372426,CAMEROON.CDMA,0,GCI_INTL,5,2016-08-01,NULL
513298,2372427,CAMEROON.CDMA,0,GCI_INTL,5,2016-08-01,NULL
513299,2372428,CAMEROON.CDMA,0,GCI_INTL,5,2016-08-01,NULL
513300,2392287,SAO.TOME.SPECIAL,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513301,2392298,SAO.TOME.SPECIAL,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513302,2392299,SAO.TOME.SPECIAL,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513303,2439970,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513304,2439971,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513305,2439972,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513306,2439973,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513307,2439974,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513308,2439975,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513309,2439976,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513310,2439977,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513311,2439978,DR.CONGO.ZAIN.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513312,2482556,SEYCHELLES.CWS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513313,2482557,SEYCHELLES.CWS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513314,2482558,SEYCHELLES.CWS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513315,2482559,SEYCHELLES.CWS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513316,2482782,SEYCHELLES.AIRTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513317,2482784,SEYCHELLES.AIRTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513318,2482785,SEYCHELLES.AIRTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513319,2482786,SEYCHELLES.AIRTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513320,2482787,SEYCHELLES.AIRTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513321,2482788,SEYCHELLES.AIRTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513322,2482789,SEYCHELLES.AIRTEL.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513323,2484206,SEYCHELLES.SPECIAL,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513324,2519580,ETHIOPIA.ADDIS.ABA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513325,2519581,ETHIOPIA.ADDIS.ABA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513326,2519582,ETHIOPIA.ADDIS.ABA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513327,2519583,ETHIOPIA.ADDIS.ABA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513328,2519584,ETHIOPIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513329,2519585,ETHIOPIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513330,2519586,ETHIOPIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513331,2519587,ETHIOPIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513332,2519588,ETHIOPIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513333,2519589,ETHIOPIA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513343,2577485,BURUNDI.SPEC.SVC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513344,2622690,REUNION,0,GCI_INTL,5,2016-08-01,NULL
513345,2622691,REUNION,0,GCI_INTL,5,2016-08-01,NULL
513346,2622692,REUNION,0,GCI_INTL,5,2016-08-01,NULL
513347,2622693,REUNION,0,GCI_INTL,5,2016-08-01,NULL
513348,2622694,REUNION,0,GCI_INTL,5,2016-08-01,NULL
513349,2622699,REUNION,0,GCI_INTL,5,2016-08-01,NULL
513350,2626392,MAYOTTE.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513351,2626398,REUNION,0,GCI_INTL,5,2016-08-01,NULL
513352,2626920,REUNION.ORANGE.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513353,2626921,REUNION.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513354,2626922,REUNION.ORANGE.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513355,2626923,REUNION.ORANGE.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513356,2626925,REUNION.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513357,2626926,REUNION.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513358,2626927,REUNION.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513359,2626928,REUNION.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513360,2626929,REUNION.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513361,2626934,REUNION.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513362,2677920,BOTSWANA.ORANGE.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513363,2677921,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513364,2677922,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513365,2677923,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513366,2677924,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513367,2677925,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513368,2677926,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513369,2677927,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513370,2677928,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513371,2677929,BOTSWANA.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513372,2693900,COMOROS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513373,2693901,COMOROS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513374,2693902,COMOROS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513375,2693903,COMOROS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513376,2693904,COMOROS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513377,2693905,COMOROS.VAS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513378,2693906,COMOROS.VAS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513379,2693907,COMOROS.VAS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513380,2693908,COMOROS.VAS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513381,2693909,COMOROS.VAS.MOBILE,0,GCI_INTL_Mobile,5,2016-08-01,NULL
513382,2710003,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513383,2710040,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513384,2710045,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513385,2710050,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513386,2710060,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513387,2710120,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513388,2710130,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513389,2710132,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513390,2710140,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513391,2710141,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513392,2710180,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513393,2710185,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513394,2710417,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513395,2710474,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513396,2710492,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513397,2710493,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513398,2710610,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513399,2710860,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513400,2711100,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513401,2711568,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513402,2712000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513403,2712001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513404,2712003,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513405,2712004,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513406,2712060,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513407,2712492,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513408,2712586,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513409,2712610,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513410,2712940,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513411,2712941,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513412,2712942,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513413,2712943,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513414,2712944,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513415,2712945,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513416,2712947,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513417,2712948,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513418,2713000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513419,2713001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513420,2713002,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513421,2713004,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513422,2713590,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513423,2713591,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513424,2714000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513425,2714001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513426,2714004,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513427,2714940,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513428,2714941,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513429,2715000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513430,2715001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513431,2715004,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513432,2715590,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513433,2716000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513434,2716001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513435,2716004,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513436,2716100,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513437,2717001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513438,2717200,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513439,2718000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513440,2718001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513441,2718011,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513442,2721000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513443,2721001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513444,2721003,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513445,2721006,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513446,2721040,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513447,2721060,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513448,2721120,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513449,2721140,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513450,2721200,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513451,2721201,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513452,2721202,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513453,2721203,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513454,2721204,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513455,2721205,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513456,2721206,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513457,2721207,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513458,2721300,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513459,2721492,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513460,2721610,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513461,2723001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513462,2723004,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513463,2731000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513464,2731001,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513465,2731003,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513466,2731040,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513467,2731060,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513468,2731100,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513469,2731140,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513470,2731296,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513471,2731492,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513472,2731610,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513473,2731940,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513474,2731941,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513475,2731942,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513476,2731943,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513477,2731944,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513478,2731945,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
513479,2732000,SOUTH.AFRICA.SPEC,0,GCI_INTL_PREMIUM,5,2016-08-01,NULL
